tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2021-07-18,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,9647,7036,82,0,0,0,0,0,0,0,0,0,0,162,0,0,
2021-07-18,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,8820,6753,218,0,0,0,0,0,0,0,0,0,0,396,237,0,
2021-07-19,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,11114,8961,15,0,0,0,0,0,0,0,0,0,0,64,0,0,
2021-07-19,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,7485,6206,112,0,0,0,0,0,0,0,0,0,0,37,0,0,
2021-07-19,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,7653,6101,118,0,0,0,0,0,0,0,0,0,0,59,0,0,
2021-07-19,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,6553,5753,169,0,0,0,0,0,0,0,0,0,0,60,0,0,
2021-07-19,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,11004,8134,362,0,0,0,0,0,0,0,0,0,0,229,0,0,
2021-07-19,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,6498,4462,14,0,0,0,0,0,0,0,0,0,0,392,0,0,
2021-07-19,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,8397,5542,178,0,0,0,0,0,0,0,0,0,0,80,0,0,
2021-07-19,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,13917,11632,167,0,0,0,0,0,0,0,0,0,0,470,273,0,
2021-07-19,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,26524,21951,373,0,0,0,0,0,0,0,0,0,0,280,0,0,
2021-07-19,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,22657,15325,738,0,0,0,0,0,0,0,0,0,0,358,0,0,
2021-07-19,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,3423,2809,86,0,0,0,0,0,0,0,0,0,0,54,121,4,
2021-07-19,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,70791,56519,383,0,0,0,0,0,0,0,0,0,0,1016,2262,0,
2021-07-19,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,74385,51139,1086,0,0,0,0,0,0,0,0,0,0,721,0,0,
2021-07-19,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2200,2169,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-07-19,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,7029,5223,66,0,0,0,0,0,0,0,0,0,0,78,0,0,
2021-07-19,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,5144,4117,176,0,0,0,0,0,0,0,0,0,0,57,0,0,
2021-07-19,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,19285,13929,231,0,0,0,0,0,0,0,0,0,0,128,0,0,
2021-07-19,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,39809,33237,74,0,0,0,0,0,0,0,0,0,0,526,739,0,
2021-07-19,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,3535,3146,71,0,0,0,0,0,0,0,0,0,0,14,11,5,
2021-07-19,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,9286,5935,119,0,0,0,0,0,0,0,0,0,0,134,0,0,
2021-07-19,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,27941,18735,327,0,0,0,0,0,0,0,0,0,0,1128,0,0,
2021-07-19,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,31851,22936,88,0,0,0,0,0,0,0,0,0,0,598,385,0,
2021-07-19,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,33554,21831,149,0,0,0,0,0,0,0,0,0,0,408,0,0,
2021-07-19,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,12097,10208,396,0,0,0,0,0,0,0,0,0,0,140,77,4,
2021-07-19,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,7096,5945,215,0,0,0,0,0,0,0,0,0,0,6,65,19,
2021-07-19,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,36045,29551,1391,0,0,0,0,0,0,0,0,0,0,113,1150,45,
2021-07-19,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,9697,7036,82,0,0,0,0,0,0,0,0,0,0,50,0,0,
2021-07-19,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,8907,6888,223,0,0,0,0,0,0,0,0,0,0,87,135,5,
2021-07-20,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,11210,8961,15,0,0,0,0,0,0,0,0,0,0,96,0,0,
2021-07-20,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,7532,6338,112,0,0,0,0,0,0,0,0,0,0,47,132,0,
2021-07-20,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,7720,6101,118,0,0,0,0,0,0,0,0,0,0,67,0,0,
2021-07-20,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,6638,5753,169,0,0,0,0,0,0,0,0,0,0,85,0,0,
2021-07-20,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,11076,8134,362,0,0,0,0,0,0,0,0,0,0,72,0,0,
2021-07-20,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,6601,4462,14,0,0,0,0,0,0,0,0,0,0,103,0,0,
2021-07-20,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,8458,5542,178,0,0,0,0,0,0,0,0,0,0,61,0,0,
2021-07-20,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,14029,11835,192,0,0,0,0,0,0,0,0,0,0,112,203,25,
2021-07-20,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,27203,21951,373,0,0,0,0,0,0,0,0,0,0,679,0,0,
2021-07-20,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,23072,15325,738,0,0,0,0,0,0,0,0,0,0,415,0,0,
2021-07-20,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,3480,2929,86,0,0,0,0,0,0,0,0,0,0,57,120,0,
2021-07-20,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,71668,56528,383,0,0,0,0,0,0,0,0,0,0,877,9,0,
2021-07-20,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,74924,51139,1086,0,0,0,0,0,0,0,0,0,0,539,0,0,
2021-07-20,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2200,2169,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-07-20,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,7142,5223,66,0,0,0,0,0,0,0,0,0,0,113,0,0,
2021-07-20,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,5180,4141,176,0,0,0,0,0,0,0,0,0,0,36,24,0,
2021-07-20,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,19521,13929,231,0,0,0,0,0,0,0,0,0,0,236,0,0,
2021-07-20,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,40432,33237,74,0,0,0,0,0,0,0,0,0,0,623,0,0,
2021-07-20,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,3566,3146,71,0,0,0,0,0,0,0,0,0,0,31,0,0,
2021-07-20,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,9396,5935,119,0,0,0,0,0,0,0,0,0,0,110,0,0,
2021-07-20,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,28314,20065,327,0,0,0,0,0,0,0,0,0,0,373,1330,0,
2021-07-20,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,32887,23028,88,0,0,0,0,0,0,0,0,0,0,1036,92,0,
2021-07-20,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,33863,21831,149,0,0,0,0,0,0,0,0,0,0,309,0,0,
2021-07-20,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,12239,10208,396,0,0,0,0,0,0,0,0,0,0,142,0,0,
2021-07-20,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,7174,5945,215,0,0,0,0,0,0,0,0,0,0,78,0,0,
2021-07-20,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,36322,30154,1436,0,0,0,0,0,0,0,0,0,0,277,603,45,
2021-07-20,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,9768,7036,82,0,0,0,0,0,0,0,0,0,0,71,0,0,
2021-07-20,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,9190,7442,223,0,0,0,0,0,0,0,0,0,0,283,554,0,
2021-07-21,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,11359,9361,15,0,0,0,0,0,0,0,0,0,0,149,400,0,
2021-07-21,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,7572,6338,112,0,0,0,0,0,0,0,0,0,0,40,0,0,
2021-07-21,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,7745,6101,120,0,0,0,0,0,0,0,0,0,0,25,0,2,
2021-07-21,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,6682,5763,182,0,0,0,0,0,0,0,0,0,0,44,10,13,
2021-07-21,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,11328,8542,383,0,0,0,0,0,0,0,0,0,0,252,408,21,
2021-07-21,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,6826,4522,14,0,0,0,0,0,0,0,0,0,0,225,60,0,
2021-07-21,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,8580,6407,180,0,0,0,0,0,0,0,0,0,0,122,865,2,
2021-07-21,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,14144,11835,192,0,0,0,0,0,0,0,0,0,0,115,0,0,
2021-07-21,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,27405,21951,373,0,0,0,0,0,0,0,0,0,0,202,0,0,
2021-07-21,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,23266,15394,754,0,0,0,0,0,0,0,0,0,0,194,69,16,
2021-07-21,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,3537,2929,86,0,0,0,0,0,0,0,0,0,0,57,0,0,
2021-07-21,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,72757,56602,383,0,0,0,0,0,0,0,0,0,0,1089,74,0,
2021-07-21,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,76024,52684,1126,0,0,0,0,0,0,0,0,0,0,1100,1545,40,
2021-07-21,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2200,2169,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-07-21,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,7233,5234,66,0,0,0,0,0,0,0,0,0,0,91,11,0,
2021-07-21,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,5210,4141,176,0,0,0,0,0,0,0,0,0,0,30,0,0,
2021-07-21,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,19784,14522,231,0,0,0,0,0,0,0,0,0,0,263,593,0,
2021-07-21,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,40900,33237,74,0,0,0,0,0,0,0,0,0,0,468,0,0,
2021-07-21,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,3574,3146,71,0,0,0,0,0,0,0,0,0,0,8,0,0,
2021-07-21,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,9451,6002,125,0,0,0,0,0,0,0,0,0,0,55,67,6,
2021-07-21,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,28420,22341,340,0,0,0,0,0,0,0,0,0,0,106,2276,13,
2021-07-21,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,33150,23028,88,0,0,0,0,0,0,0,0,0,0,263,0,0,
2021-07-21,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,34107,21831,149,0,0,0,0,0,0,0,0,0,0,244,0,0,
2021-07-21,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,12313,10210,401,0,0,0,0,0,0,0,0,0,0,74,2,5,
2021-07-21,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,7204,5945,215,0,0,0,0,0,0,0,0,0,0,30,0,0,
2021-07-21,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,36752,30154,1436,0,0,0,0,0,0,0,0,0,0,430,0,0,
2021-07-21,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,9922,7518,83,0,0,0,0,0,0,0,0,0,0,154,482,1,
2021-07-21,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,9310,7442,223,0,0,0,0,0,0,0,0,0,0,120,0,0,
2021-07-22,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,11500,9361,15,0,0,0,0,0,0,0,0,0,0,141,0,0,
2021-07-22,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,7671,6999,118,0,0,0,0,0,0,0,0,0,0,99,661,6,
2021-07-22,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,8105,6101,120,0,0,0,0,0,0,0,0,0,0,360,0,0,
2021-07-22,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,8281,5763,182,0,0,0,0,0,0,0,0,0,0,1599,0,0,
2021-07-22,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,11461,8542,383,0,0,0,0,0,0,0,0,0,0,133,0,0,
2021-07-22,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,6946,4522,14,0,0,0,0,0,0,0,0,0,0,120,0,0,
2021-07-22,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,8698,6972,180,0,0,0,0,0,0,0,0,0,0,118,565,0,
2021-07-22,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,14289,12283,192,0,0,0,0,0,0,0,0,0,0,145,448,0,
2021-07-22,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,27753,22525,429,0,0,0,0,0,0,0,0,0,0,348,574,56,
2021-07-22,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,23594,15394,754,0,0,0,0,0,0,0,0,0,0,328,0,0,
2021-07-22,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,3577,3028,89,0,0,0,0,0,0,0,0,0,0,40,99,3,
2021-07-22,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,74205,57129,383,0,0,0,0,0,0,0,0,0,0,1448,527,0,
2021-07-22,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,76908,52684,1126,0,0,0,0,0,0,0,0,0,0,884,0,0,
2021-07-22,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2200,2170,13,0,0,0,0,0,0,0,0,0,0,0,1,0,
2021-07-22,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,7386,5234,66,0,0,0,0,0,0,0,0,0,0,153,0,0,
2021-07-22,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,5280,4272,188,0,0,0,0,0,0,0,0,0,0,70,131,12,
2021-07-22,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,20155,14580,231,0,0,0,0,0,0,0,0,0,0,371,58,0,
2021-07-22,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,41667,34537,77,0,0,0,0,0,0,0,0,0,0,767,1300,3,
2021-07-22,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,3769,3192,72,0,0,0,0,0,0,0,0,0,0,195,46,1,
2021-07-22,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,9623,6002,125,0,0,0,0,0,0,0,0,0,0,172,0,0,
2021-07-22,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,28745,23193,340,0,0,0,0,0,0,0,0,0,0,325,852,0,
2021-07-22,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,34079,23624,88,0,0,0,0,0,0,0,0,0,0,929,596,0,
2021-07-22,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,34869,21831,149,0,0,0,0,0,0,0,0,0,0,762,0,0,
2021-07-22,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,12486,10271,405,0,0,0,0,0,0,0,0,0,0,173,61,4,
2021-07-22,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,7246,6158,227,0,0,0,0,0,0,0,0,0,0,42,213,12,
2021-07-22,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,37052,31310,1475,0,0,0,0,0,0,0,0,0,0,300,1156,39,
2021-07-22,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,10150,7518,83,0,0,0,0,0,0,0,0,0,0,228,0,0,
2021-07-22,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,9559,7442,228,0,0,0,0,0,0,0,0,0,0,249,0,5,
2021-07-23,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,11587,9361,15,0,0,0,0,0,0,0,0,0,0,87,0,0,
2021-07-23,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,7741,7046,118,0,0,0,0,0,0,0,0,0,0,70,47,0,
2021-07-23,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,8175,6101,120,0,0,0,0,0,0,0,0,0,0,70,0,0,
2021-07-23,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,8944,6227,266,0,0,0,0,0,0,0,0,0,0,663,464,84,
2021-07-23,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,11693,8783,393,0,0,0,0,0,0,0,0,0,0,232,241,10,
2021-07-23,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,7096,5497,14,0,0,0,0,0,0,0,0,0,0,150,975,0,
2021-07-23,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,8800,7265,180,0,0,0,0,0,0,0,0,0,0,102,293,0,
2021-07-23,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,14470,12320,193,0,0,0,0,0,0,0,0,0,0,181,37,1,
2021-07-23,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,28074,22763,429,0,0,0,0,0,0,0,0,0,0,321,238,0,
2021-07-23,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,23942,15430,754,0,0,0,0,0,0,0,0,0,0,348,36,0,
2021-07-23,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,3740,3214,90,0,0,0,0,0,0,0,0,0,0,163,186,1,
2021-07-23,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,75436,57273,383,0,0,0,0,0,0,0,0,0,0,1231,144,0,
2021-07-23,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,77790,52938,1133,0,0,0,0,0,0,0,0,0,0,882,254,7,
2021-07-23,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2200,2177,13,0,0,0,0,0,0,0,0,0,0,0,7,0,
2021-07-23,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,7548,5234,66,0,0,0,0,0,0,0,0,0,0,162,0,0,
2021-07-23,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,5332,4276,188,0,0,0,0,0,0,0,0,0,0,52,4,0,
2021-07-23,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,20491,14938,231,0,0,0,0,0,0,0,0,0,0,336,358,0,
2021-07-23,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,42377,35237,79,0,0,0,0,0,0,0,0,0,0,710,700,2,
2021-07-23,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,3831,3192,72,0,0,0,0,0,0,0,0,0,0,62,0,0,
2021-07-23,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,9783,6042,125,0,0,0,0,0,0,0,0,0,0,160,40,0,
2021-07-23,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,29060,24733,355,0,0,0,0,0,0,0,0,0,0,315,1540,15,
2021-07-23,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,34877,23624,88,0,0,0,0,0,0,0,0,0,0,798,0,0,
2021-07-23,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,35601,21957,149,0,0,0,0,0,0,0,0,0,0,732,126,0,
2021-07-23,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,12669,10293,415,0,0,0,0,0,0,0,0,0,0,183,22,10,
2021-07-23,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,7324,6224,229,0,0,0,0,0,0,0,0,0,0,78,66,2,
2021-07-23,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,37430,32143,1497,0,0,0,0,0,0,0,0,0,0,378,833,22,
2021-07-23,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,10438,7703,84,0,0,0,0,0,0,0,0,0,0,288,185,1,
2021-07-23,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,9730,7521,229,0,0,0,0,0,0,0,0,0,0,171,79,1,
2021-07-24,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,11708,9561,15,0,0,0,0,0,0,0,0,0,0,121,200,0,
2021-07-24,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,7803,7123,118,0,0,0,0,0,0,0,0,0,0,62,77,0,
2021-07-24,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,8241,6101,120,0,0,0,0,0,0,0,0,0,0,66,0,0,
2021-07-24,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,9714,8053,324,0,0,0,0,0,0,0,0,0,0,770,1826,58,
2021-07-24,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,11763,9006,404,0,0,0,0,0,0,0,0,0,0,70,223,11,
2021-07-24,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,7192,5906,14,0,0,0,0,0,0,0,0,0,0,96,409,0,
